Plot ID,Experiment Name,Source Seed ID,Seed Name,Population,Pedigree,Field Name,Plot Name,Range,Row,Block,Rep,Kernel Num,Planting Date,Harvest Date,Plot Comments,,
16ND0108,16ND,Ames 26116 ,,,CI 3A,541-49,CI 3A,2,110,NA,NA,25,6-May-16,,Self,,
16ND0109,16ND,Ames 28939 ,,,Mo44,541-49,Mo44,2,111,NA,NA,25,6-May-16,,Self,,
16ND0110,16ND,Ames 24989 ,,,Va99,541-49,Va99,2,112,NA,NA,25,6-May-16,,Self,,
16ND0111,16ND,Ames 19284 ,,,C103,541-49,C103,2,113,NA,NA,25,6-May-16,,Self,,
16ND0112,16ND,Ames 27193 ,,,Va85,541-49,Va85,2,114,NA,NA,25,6-May-16,,Self,,
16ND0113,16ND,Ames 27167 ,,,NC342,541-49,NC342,2,115,NA,NA,25,6-May-16,,Self,,
16ND0114,16ND,PI 564682 ,,,B97,541-49,B97,2,116,NA,NA,25,6-May-16,,Self,,
16ND0228,16ND,PI 587148 ,,,CI66,541-49,CI66,3,4,NA,NA,25,6-May-16,,Self,,
16ND0227,16ND,PI 506253 ,,,Tzi 18,541-49,Tzi 18,3,3,NA,NA,25,6-May-16,,Self,,
16ND0226,16ND,Ames 27132 ,,,L578,541-49,L578,3,5,NA,NA,25,6-May-16,,Self,,
16ND0225,16ND,PI 550441 ,,,Mo18W,541-49,Mo18W,3,6,NA,NA,25,6-May-16,,Self,,
16ND0224,16ND,Ames 27071 ,,,CML 5,541-49,CML 5,3,7,NA,NA,25,6-May-16,,Self,,
16ND0223,16ND,PI 595565 ,,,CML 287,541-49,CML 287,3,8,NA,NA,25,6-May-16,,Self,,
16ND0222,16ND,Ames 27261 ,,,NC298,541-49,NC298,3,10,NA,NA,25,6-May-16,,Self,,
16ND0221,16ND,Ames 27085 ,,,CML 158Q,541-49,CML 158Q,3,9,NA,NA,25,6-May-16,,Self,,
16ND0220,16ND,Ames 27123 ,,,Ki3,541-49,Ki3,3,12,NA,NA,25,6-May-16,,Self,,
16ND0219,16ND,PI 573098 ,,,Oh603,541-49,Oh603,3,11,NA,NA,25,6-May-16,,Self,,
16ND0218,16ND,NSL 53094 ,,,SC 357,541-49,SC 357,3,13,NA,NA,25,6-May-16,,Self,,
16ND0217,16ND,Ames 27098 ,,,CML 328,541-49,CML 328,3,14,NA,NA,25,6-May-16,,Self,,
16ND0216,16ND,Ames 27093 ,,,CML 311,541-49,CML 311,3,15,NA,NA,25,6-May-16,,Self,,
16ND0215,16ND,PI 587136 ,,,Ky228,541-49,Ky228,3,16,NA,NA,25,6-May-16,,Self,,
16ND0214,16ND,Ames 27100 ,,,CML 332,541-49,CML 332,3,18,NA,NA,25,6-May-16,,Self,,
16ND0213,16ND,PI 506255 ,,,Tzi 25,541-49,Tzi 25,3,17,NA,NA,25,6-May-16,,Self,,
16ND0212,16ND,Ames 27165 ,,,NC338,541-49,NC338,3,20,NA,NA,25,6-May-16,,Self,,
16ND0211,16ND,Ames 27144 ,,,NC296,541-49,NC296,3,19,NA,NA,25,6-May-16,,Self,,
16ND0210,16ND,Ames 27097 ,,,CML 323,541-49,CML 323,3,21,NA,NA,25,6-May-16,,Self,,
16ND0209,16ND,Ames 27166 ,,,NC340,541-49,NC340,3,22,NA,NA,25,6-May-16,,Self,,
16ND0208,16ND,PI 595544 ,,,CML 264,541-49,CML 264,3,23,NA,NA,25,6-May-16,,Self,,
16ND0207,16ND,Ames 19323 ,,,Oh7B,541-49,Oh7B,3,24,NA,NA,25,6-May-16,,Self,,
16ND0206,16ND,Ames 27146 ,,,NC300,541-49,NC300,3,26,NA,NA,25,6-May-16,,Self,,
16ND0205,16ND,PI 550522 ,,,T232,541-49,T232,3,25,NA,NA,25,6-May-16,,Self,,
16ND0204,16ND,Ames 21512 ,,,CI31A,541-49,CI31A,3,28,NA,NA,25,6-May-16,,Self,,
16ND0203,16ND,Ames 27134 ,,,M162W,541-49,M162W,3,27,NA,NA,25,6-May-16,,Self,,
16ND0202,16ND,Ames 27141 ,,,NC290A,541-49,NC290A,3,29,NA,NA,25,6-May-16,,Self,,
16ND0201,16ND,Ames 27121 ,,,K64,541-49,K64,3,30,NA,NA,25,6-May-16,,Self,,
16ND0200,16ND,Ames 27191 ,,,U267Y,541-49,U267Y,3,31,NA,NA,25,6-May-16,,Self,,
16ND0199,16ND,PI 506248 ,,,Tzi 10,541-49,Tzi 10,3,32,NA,NA,25,6-May-16,,Self,,
16ND0198,16ND,Ames 27172 ,,,NC352,541-49,NC352,3,34,NA,NA,25,6-May-16,,Self,,
16ND0197,16ND,Ames 27064 ,,,A441-5,541-49,A441-5,3,33,NA,NA,25,6-May-16,,Self,,
16ND0196,16ND,Ames 27095 ,,,CML 321,541-49,CML 321,3,36,NA,NA,25,6-May-16,,Self,,
16ND0195,16ND,Ames 27156 ,,,NC320,541-49,NC320,3,35,NA,NA,25,6-May-16,,Self,,
16ND0194,16ND,PI 587144 ,,,Mo24W,541-49,Mo24W,3,37,NA,NA,25,6-May-16,,Self,,
16ND0193,16ND,Ames 12734 ,,,NC236,541-49,NC236,3,38,NA,NA,25,6-May-16,,Self,,
16ND0192,16ND,Ames 27101 ,,,CML 333,541-49,CML 333,3,39,NA,NA,25,6-May-16,,Self,,
16ND0191,16ND,Ames 27129 ,,,KUI2021,541-49,KUI2021,3,40,NA,NA,25,6-May-16,,Self,,
16ND0190,16ND,Ames 27174 ,,,NC356,541-49,NC356,3,42,NA,NA,25,6-May-16,,Self,,
16ND0189,16ND,Ames 27096 ,,,CML 322,541-49,CML 322,3,41,NA,NA,25,6-May-16,,Self,,
16ND0188,16ND,PI 587147 ,,,Pa91,541-49,Pa91,3,44,NA,NA,25,6-May-16,,Self,,
16ND0187,16ND,Ames 12731 ,,,NC230,541-49,NC230,3,43,NA,NA,25,6-May-16,,Self,,
16ND0186,16ND,Ames 26771 ,,,33-16,541-49,33-16,3,45,NA,NA,25,6-May-16,,Self,,
16ND0185,16ND,Ames 27155 ,,,NC318,541-49,NC318,3,46,NA,NA,25,6-May-16,,Self,,
16ND0184,16ND,Ames 27260 ,,,Ki44,541-49,Ki44,3,47,NA,NA,25,6-May-16,,Self,,
16ND0183,16ND,NSL 30038 ,,,K4,541-49,K4,3,48,NA,NA,25,6-May-16,,Self,,
16ND0182,16ND,Ames 27081 ,,,CML 103,541-49,CML 103,3,50,NA,NA,25,6-May-16,,Self,,
16ND0181,16ND,PI 587130 ,,,4722,541-49,4722,3,49,NA,NA,25,6-May-16,,Self,,
16ND0180,16ND,PI 540747 ,,,Tzi 16,541-49,Tzi 16,3,52,NA,NA,25,6-May-16,,Self,,
16ND0179,16ND,Ames 27169 ,,,NC346,541-49,NC346,3,51,NA,NA,25,6-May-16,,Self,,
16ND0178,16ND,Ames 12732 ,,,NC232,541-49,NC232,3,53,NA,NA,25,6-May-16,,Self,,
16ND0177,16ND,Ames 27120 ,,,Il677a,541-49,Il677a,3,54,NA,NA,25,6-May-16,,Self,,
16ND0176,16ND,PI 595550 ,,,CML 277,541-49,CML 277,3,55,NA,NA,25,6-May-16,,Self,,
16ND0175,16ND,Ames 31537 ,,,CI28A Goodman-Buckler,541-49,CI28A Goodman-Buckler,3,56,NA,NA,25,6-May-16,,Self,,
16ND0174,16ND,PI 531084 ,,,NC258,541-49,NC258,3,57,NA,NA,25,6-May-16,,Self,,
16ND0173,16ND,Ames 27083 ,,,CML 154Q,541-49,CML 154Q,3,58,NA,NA,25,6-May-16,,Self,,
16ND0172,16ND,Ames 27170 ,,,NC348,541-49,NC348,3,59,NA,NA,25,6-May-16,,Self,,
16ND0171,16ND,Ames 27173 ,,,NC354,541-49,NC354,3,60,NA,NA,25,6-May-16,,Self,,
16ND0170,16ND,Ames 27176 ,,,NC360,541-49,NC360,3,61,NA,NA,25,6-May-16,,Self,,
16ND0169,16ND,Ames 27126 ,,,Ki43,541-49,Ki43,3,62,NA,NA,25,6-May-16,,Self,,
16ND0168,16ND,PI 550558 ,,,DE811,541-49,DE811,3,63,NA,NA,25,6-May-16,,Self,,
16ND0167,16ND,Ames 27088 ,,,CML 228,541-49,CML 228,3,64,NA,NA,25,6-May-16,,Self,,
16ND0166,16ND,Ames 27148 ,,,NC304,541-49,NC304,3,65,NA,NA,25,6-May-16,,Self,,
16ND0165,16ND,Ames 27080 ,,,CML 92,541-49,CML 92,3,66,NA,NA,25,6-May-16,,Self,,
16ND0164,16ND,Ames 27143 ,,,NC294,541-49,NC294,3,67,NA,NA,25,6-May-16,,Self,,
16ND0163,16ND,Ames 27131 ,,,Ky226,541-49,Ky226,3,68,NA,NA,25,6-May-16,,Self,,
16ND0162,16ND,NSL 65865 ,,,B10,541-49,B10,3,69,NA,NA,25,6-May-16,,Self,,
16ND0161,16ND,Ames 27147 ,,,NC302,541-49,NC302,3,70,NA,NA,25,6-May-16,,Self,,
16ND0160,16ND,Ames 27136 ,,,Mo.G,541-49,Mo.G,3,71,NA,NA,25,6-May-16,,Self,,
16ND0159,16ND,Ames 27087 ,,,CML 220,541-49,CML 220,3,72,NA,NA,25,6-May-16,,Self,,
16ND0158,16ND,NSL 65873 ,,,L317,541-49,L317,3,73,NA,NA,25,6-May-16,,Self,,
16ND0157,16ND,PI 594048 ,,,B105,541-49,B105,3,74,NA,NA,25,6-May-16,,Self,,
16ND0156,16ND,Ames 27171 ,,,NC350,541-49,NC350,3,75,NA,NA,25,6-May-16,,Self,,
16ND0155,16ND,PI 583351 ,,,Mo46,541-49,Mo46,3,76,NA,NA,25,6-May-16,,Self,,
16ND0154,16ND,Ames 27168 ,,,NC344,541-49,NC344,3,77,NA,NA,25,6-May-16,,Self,,
16ND0153,16ND,Ames 27192 ,,,Va14,541-49,Va14,3,78,NA,NA,25,6-May-16,,Self,,
16ND0152,16ND,Ames 27110 ,,,E2558W,541-49,E2558W,3,79,NA,NA,25,6-May-16,,Self,,
16ND0151,16ND,Ames 27175 ,,,NC358,541-49,NC358,3,80,NA,NA,25,6-May-16,,Self,,
16ND0150,16ND,Ames 31535 ,,,38-11 Goodman-Buckler,541-49,38-11 Goodman-Buckler,3,81,NA,NA,25,6-May-16,,Self,,
16ND0149,16ND,Ames 27158 ,,,NC324,541-49,NC324,3,82,NA,NA,25,6-May-16,,Self,,
16ND0148,16ND,Ames 19314 ,,,CI64,541-49,CI64,3,83,NA,NA,25,6-May-16,,Self,,
16ND0147,16ND,PI 592734 ,,,R229,541-49,R229,3,84,NA,NA,25,6-May-16,,Self,,
16ND0146,16ND,PI 517974 ,,,Pa880,541-49,Pa880,3,85,NA,NA,25,6-May-16,,Self,,
16ND0145,16ND,Ames 28365 ,,,CI 91B Goodman-Buckler,541-49,CI 91B Goodman-Buckler,3,86,NA,NA,25,6-May-16,,Self,,
16ND0144,16ND,Ames 19328 ,,,Va22,541-49,Va22,3,87,NA,NA,25,6-May-16,,Self,,
16ND0143,16ND,PI 543916 ,,,Mp339,541-49,Mp339,3,88,NA,NA,25,6-May-16,,Self,,
16ND0142,16ND,Ames 28367 ,,,CI 7 Goodman-Buckler,541-49,CI 7 Goodman-Buckler,3,89,NA,NA,25,6-May-16,,Self,,
16ND0141,16ND,PI 550465 ,,,B68,541-49,B68,3,90,NA,NA,25,6-May-16,,Self,,
16ND0140,16ND,Ames 24576 ,,,IDS69,541-49,IDS69,3,91,NA,NA,25,6-May-16,,Self,,
16ND0139,16ND,PI 257506 ,,,F2,541-49,F2,3,92,NA,NA,25,6-May-16,,Self,,
16ND0138,16ND,Ames 27188 ,,,SA24,541-49,SA24,3,93,NA,NA,25,6-May-16,,Self,,
16ND0137,16ND,PI 587132 ,,,Sg 1533,541-49,Sg 1533,3,94,NA,NA,25,6-May-16,,Self,,
16ND0136,16ND,PI 520774 ,,,NC264,541-49,NC264,3,95,NA,NA,25,6-May-16,,Self,,
16ND0135,16ND,Ames 27102 ,,,CML 341,541-49,CML 341,3,96,NA,NA,25,6-May-16,,Self,,
16ND0134,16ND,PI 550467 ,,,B37,541-49,B37,3,97,NA,NA,25,6-May-16,,Self,,
16ND0133,16ND,Ames 27116 ,,,I137TN,541-49,I137TN,3,98,NA,NA,25,6-May-16,,Self,,
16ND0132,16ND,PI 583350 ,,,Mo45,541-49,Mo45,3,99,NA,NA,25,6-May-16,,Self,,
16ND0131,16ND,Ames 27122 ,,,K148,541-49,K148,3,100,NA,NA,25,6-May-16,,Self,,
16ND0130,16ND,Ames 27180 ,,,NC368,541-49,NC368,3,101,NA,NA,25,6-May-16,,Self,,
16ND0129,16ND,Ames 27125 ,,,Ki21,541-49,Ki21,3,102,NA,NA,25,6-May-16,,Self,,
16ND0128,16ND,Ames 22754 ,,,K55,541-49,K55,3,103,NA,NA,25,6-May-16,,Self,,
16ND0127,16ND,Ames 27145 ,,,NC296A,541-49,NC296A,3,104,NA,NA,25,6-May-16,,Self,,
16ND0126,16ND,Ames 19319 ,,,H95,541-49,H95,3,105,NA,NA,25,6-May-16,,Self,,
16ND0125,16ND,Ames 19327 ,,,Tx303,541-49,Tx303,3,106,NA,NA,25,6-May-16,,Self,,
16ND0124,16ND,PI 550518 ,,,T8,541-49,T8,3,107,NA,NA,25,6-May-16,,Self,,
16ND0123,16ND,NSL 75979 ,,,SG 18,541-49,SG 18,3,108,NA,NA,25,6-May-16,,Self,,
16ND0122,16ND,CIze 21 ,,,CI 21E,541-49,CI 21E,3,109,NA,NA,25,6-May-16,,Self,,
16ND0121,16ND,PI 606329 ,,,DE1,541-49,DE1,3,110,NA,NA,25,6-May-16,,Self,,
16ND0120,16ND,Ames 27133 ,,,M37W,541-49,M37W,3,111,NA,NA,25,6-May-16,,Self,,
16ND0119,16ND,NSL 28966 ,,,Oh40B,541-49,Oh40B,3,112,NA,NA,25,6-May-16,,Self,,
16ND0118,16ND,Ames 22748 ,,,H100,541-49,H100,3,113,NA,NA,25,6-May-16,,Self,,
16ND0117,16ND,Ames 19002 ,,,Va17,541-49,Va17,3,114,NA,NA,25,6-May-16,,Self,,
16ND0116,16ND,Ames 27149 ,,,NC306,541-49,NC306,3,115,NA,NA,25,6-May-16,,Self,,
16ND0115,16ND,PI 558520 ,,,Mo1W,541-49,Mo1W,3,116,NA,NA,25,6-May-16,,Self,,
16ND0229,16ND,PI 506247 ,,,Tzi 9,541-49,Tzi 9,4,4,NA,NA,25,6-May-16,,Self,,
16ND0230,16ND,Ames 27130 ,,,Ky21,541-49,Ky21,4,3,NA,NA,25,6-May-16,,Self,,
16ND0231,16ND,Ames 27190 ,,,T234,541-49,T234,4,5,NA,NA,25,6-May-16,,Self,,
16ND0232,16ND,Ames 27091 ,,,CML 261,541-49,CML 261,4,6,NA,NA,25,6-May-16,,Self,,
16ND0233,16ND,Ames 26138 ,,,CI 187-2,541-49,CI 187-2,4,7,NA,NA,25,6-May-16,,Self,,
16ND0234,16ND,Ames 27079 ,,,CML 91,541-49,CML 91,4,8,NA,NA,25,6-May-16,,Self,,
16ND0235,16ND,Ames 28184 ,,,CML 69,541-49,CML 69,4,10,NA,NA,25,6-May-16,,Self,,
16ND0236,16ND,Ames 27082 ,,,CML 108,541-49,CML 108,4,9,NA,NA,25,6-May-16,,Self,,
16ND0237,16ND,Ames 27113 ,,,GT112,541-49,GT112,4,12,NA,NA,25,6-May-16,,Self,,
16ND0238,16ND,Ames 27179 ,,,NC366,541-49,NC366,4,11,NA,NA,25,6-May-16,,Self,,
16ND0239,16ND,Ames 27084 ,,,CML 157Q,541-49,CML 157Q,4,13,NA,NA,25,6-May-16,,Self,,
16ND0240,16ND,PI 506246 ,,,Tzi 8,541-49,Tzi 8,4,14,NA,NA,25,6-May-16,,Self,,
16ND0241,16ND,Ames 27189 ,,,SC55,541-49,SC55,4,15,NA,NA,25,6-May-16,,Self,,
16ND0242,16ND,Ames 27094 ,,,CML 314,541-49,CML 314,4,16,NA,NA,25,6-May-16,,Self,,
16ND0243,16ND,Ames 27086 ,,,CML 218,541-49,CML 218,4,18,NA,NA,25,6-May-16,,Self,,
16ND0244,16ND,Ames 12729 ,,,NC222,541-49,NC222,4,17,NA,NA,25,6-May-16,,Self,,
16ND0245,16ND,PI 595561 ,,,CML 52,541-49,CML 52,4,20,NA,NA,25,6-May-16,,Self,,
16ND0246,16ND,Ames 18999 ,,,Ab28A,541-49,Ab28A,4,19,NA,NA,25,6-May-16,,Self,,
16ND0247,16ND,Ames 31536 ,,,A214N Goodman-Buckler,541-49,A214N Goodman-Buckler,4,21,NA,NA,25,6-May-16,,Self,,
16ND0248,16ND,Ames 31534 ,,,CI90C Goodman-Buckler,541-49,CI90C Goodman-Buckler,4,22,NA,NA,25,6-May-16,,Self,,
16ND0249,16ND,Ames 27164 ,,,NC336,541-49,NC336,4,23,NA,NA,25,6-May-16,,Self,,
16ND0250,16ND,Ames 22763 ,,,Tx601,541-49,Tx601,4,24,NA,NA,25,6-May-16,,Self,,
16ND0251,16ND,PI 540745 ,,,Tzi 11,541-49,Tzi 11,4,26,NA,NA,25,6-May-16,,Self,,
16ND0252,16ND,Ames 27139 ,,,NC33,541-49,NC33,4,25,NA,NA,25,6-May-16,,Self,,
16ND0253,16ND,Ames 27099 ,,,CML 331,541-49,CML 331,4,28,NA,NA,25,6-May-16,,Self,,
16ND0254,16ND,Ames 27072 ,,,CML 10,541-49,CML 10,4,27,NA,NA,25,6-May-16,,Self,,
16ND0255,16ND,Ames 27112 ,,,F2834T,541-49,F2834T,4,29,NA,NA,25,6-May-16,,Self,,
16ND0256,16ND,Ames 27074 ,,,CML 14,541-49,CML 14,4,30,NA,NA,25,6-May-16,,Self,,
16ND0257,16ND,Ames 27259 ,,,Ki14,541-49,Ki14,4,31,NA,NA,25,6-May-16,,Self,,
16ND0258,16ND,Ames 32364 ,,,F6 Goodman-Buckler,541-49,F6 Goodman-Buckler,4,32,NA,NA,25,6-May-16,,Self,,
16ND0259,16ND,Ames 12735 ,,,NC238,541-49,NC238,4,34,NA,NA,25,6-May-16,,Self,,
16ND0260,16ND,Ames 27089 ,,,CML 238,541-49,CML 238,4,33,NA,NA,25,6-May-16,,Self,,
16ND0261,16ND,Ames 27090 ,,,CML 258,541-49,CML 258,4,36,NA,NA,25,6-May-16,,Self,,
16ND0262,16ND,Ames 28291 ,,,Hi27 Goodman-Buckler,541-49,Hi27 Goodman-Buckler,4,35,NA,NA,25,6-May-16,,Self,,
16ND0263,16ND,Ames 27108 ,,,D940Y,541-49,D940Y,4,37,NA,NA,25,6-May-16,,Self,,
16ND0264,16ND,Ames 27124 ,,,Ki11,541-49,Ki11,4,38,NA,NA,25,6-May-16,,Self,,
16ND0265,16ND,PI 595534 ,,,CML 38,541-49,CML 38,4,39,NA,NA,25,6-May-16,,Self,,
16ND0266,16ND,Ames 27062 ,,,A6,541-49,A6,4,40,NA,NA,25,6-May-16,,Self,,
16ND0267,16ND,Ames 27258 ,,,CML 11,541-49,CML 11,4,42,NA,NA,25,6-May-16,,Self,,
16ND0268,16ND,PI 595541 ,,,CML 247,541-49,CML 247,4,41,NA,NA,25,6-May-16,,Self,,
16ND0269,16ND,Ames 10248 ,,,GA209,541-49,GA209,4,44,NA,NA,25,6-May-16,,Self,,
16ND0270,16ND,Ames 27076 ,,,CML 45,541-49,CML 45,4,43,NA,NA,25,6-May-16,,Self,,
16ND0271,16ND,Ames 27092 ,,,CML 281,541-49,CML 281,4,45,NA,NA,25,6-May-16,,Self,,
16ND0272,16ND,PI 595542 ,,,CML 254,541-49,CML 254,4,46,NA,NA,25,6-May-16,,Self,,
16ND0273,16ND,NSL 53083 ,,,SC 213R,541-49,SC 213R,4,47,NA,NA,25,6-May-16,,Self,,
16ND0274,16ND,Ames 27078 ,,,CML 61,541-49,CML 61,4,48,NA,NA,25,6-May-16,,Self,,
16ND0275,16ND,NSL 8581 ,,,81-1,541-49,81-1,4,50,NA,NA,25,6-May-16,,Self,,
16ND0276,16ND,PI 270297 ,,,B96,541-49,B96,4,49,NA,NA,25,6-May-16,,Self,,
16ND0277,16ND,Ames 28290 ,,,C49,541-49,C49,4,52,NA,NA,25,6-May-16,,Self,,
16ND0278,16ND,PI 595530 ,,,CML 9,541-49,CML 9,4,51,NA,NA,25,6-May-16,,Self,,
16ND0279,16ND,PI 587125 ,,,CO109,541-49,CO109,4,53,NA,NA,25,6-May-16,,Self,,
16ND0280,16ND,Ames 26808 ,,,Ill.Hy,541-49,Ill.Hy,4,54,NA,NA,25,6-May-16,,Self,,
16ND0281,16ND,Ames 27128 ,,,KUI2007,541-49,KUI2007,4,55,NA,NA,25,6-May-16,,Self,,
16ND0282,16ND,PI 587145 ,,,NC268,541-49,NC268,4,56,NA,NA,25,6-May-16,,Self,,
16ND0283,16ND,Ames 27142 ,,,NC292,541-49,NC292,4,57,NA,NA,25,6-May-16,,Self,,
16ND0284,16ND,Ames 27150 ,,,NC308,541-49,NC308,4,58,NA,NA,25,6-May-16,,Self,,
16ND0285,16ND,Ames 27152 ,,,NC312,541-49,NC312,4,59,NA,NA,25,6-May-16,,Self,,
16ND0286,16ND,Ames 27154 ,,,NC316,541-49,NC316,4,60,NA,NA,25,6-May-16,,Self,,
16ND0287,16ND,Ames 27157 ,,,NC322,541-49,NC322,4,61,NA,NA,25,6-May-16,,Self,,
16ND0288,16ND,Ames 27161 ,,,NC330,541-49,NC330,4,62,NA,NA,25,6-May-16,,Self,,
16ND0289,16ND,Ames 27162 ,,,NC332,541-49,NC332,4,63,NA,NA,25,6-May-16,,Self,,
16ND0290,16ND,Ames 27163 ,,,NC334,541-49,NC334,4,64,NA,NA,25,6-May-16,,Self,,
16ND0291,16ND,Ames 27181 ,,,NC370,541-49,NC370,4,65,NA,NA,25,6-May-16,,Self,,
16ND0292,16ND,Ames 27182 ,,,NC372,541-49,NC372,4,66,NA,NA,25,6-May-16,,Self,,
16ND0293,16ND,NSL 445558 ,,,Q6199,541-49,Q6199,4,67,NA,NA,25,6-May-16,,Self,,
16ND0294,16ND,Ames 27194 ,,,W401,541-49,W401,4,68,NA,NA,25,6-May-16,,Self,,
16ND0295,16ND,011:292-6,,,FR4326,541-49,FR4326,4,69,NA,NA,25,6-May-16,,,,
16ND0296,16ND,011:292-6,,,FR4326,541-49,FR4326,4,70,NA,NA,25,6-May-16,,,,
16ND0297,16ND,001:55-4,,,CQ183,541-49,CQ183,4,71,NA,NA,25,6-May-16,,,,
16ND0298,16ND,001:55-4,,,CQ183,541-49,CQ183,4,72,NA,NA,25,6-May-16,,,,
16NN0001,16NN,13.3.33031.00288.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_001,6,4,NA,NA,25,6-May-16,,self,,
16NN0002,16NN,14.1.19716.00696.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_002,6,3,NA,NA,25,6-May-16,,self,,
16NN0003,16NN,13.3.33031.00290.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_003,6,5,NA,NA,25,6-May-16,,self,,
16NN0004,16NN,13.3.33031.00291.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_004,6,6,NA,NA,25,6-May-16,,self,,
16NN0005,16NN,13.3.33031.00292.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_005,6,7,NA,NA,25,6-May-16,,self,,
16NN0006,16NN,13.3.33031.00293.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_006,6,8,NA,NA,25,6-May-16,,self,,
16NN0007,16NN,13.3.33031.00296.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_007,6,10,NA,NA,25,6-May-16,,self,,
16NN0008,16NN,14.1.19716.00699.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_008,6,9,NA,NA,25,6-May-16,,self,,
16NN0009,16NN,13.3.33031.00298.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_009,6,12,NA,NA,25,6-May-16,,self,,
16NN0010,16NN,13.3.33031.00299.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_010,6,11,NA,NA,25,6-May-16,,self,,
16NN0011,16NN,13.3.33031.00300.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_011,6,13,NA,NA,25,6-May-16,,self,,
16NN0012,16NN,13.3.33031.00301.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_012,6,14,NA,NA,25,6-May-16,,self,,
16NN0013,16NN,14.1.19716.00700.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_013,6,15,NA,NA,25,6-May-16,,self,,
16NN0014,16NN,13.3.33031.00303.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_014,6,16,NA,NA,25,6-May-16,,self,,
16NN0015,16NN,14.1.19716.00701.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_015,6,18,NA,NA,25,6-May-16,,self,,
16NN0016,16NN,13.3.33031.00305.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_016,6,17,NA,NA,25,6-May-16,,self,,
16NN0017,16NN,13.3.33031.00307.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_017,6,20,NA,NA,25,6-May-16,,self,,
16NN0018,16NN,13.3.33031.00308.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_018,6,19,NA,NA,25,6-May-16,,self,,
16NN0019,16NN,13.3.33031.00309.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_019,6,21,NA,NA,25,6-May-16,,self,,
16NN0020,16NN,13.3.33031.00311.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_020,6,22,NA,NA,25,6-May-16,,self,,
16NN0021,16NN,13.3.33031.00312.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_021,6,23,NA,NA,25,6-May-16,,self,,
16NN0022,16NN,13.3.33031.00313.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_022,6,24,NA,NA,25,6-May-16,,self,,
16NN0023,16NN,13.3.33031.00314.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_023,6,26,NA,NA,25,6-May-16,,self,,
16NN0024,16NN,14.1.19716.00704.0000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_024,6,25,NA,NA,25,6-May-16,,self,,
16NN0025,16NN,13.3.33031.00316.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_025,6,28,NA,NA,25,6-May-16,,self,,
16NN0026,16NN,13.3.33031.00318.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_026,6,27,NA,NA,25,6-May-16,,self,,
16NN0027,16NN,13.3.33031.00319.000000,,,(NC344 / Oh7B // Oh7B*3)-s1-s1-s1-s1-h0,541-49,DRIL_78_027,6,29,NA,NA,25,6-May-16,,self,,
