1,1,70,1,No Collection,No Collection,No Collection
31921,67362,3,1,NULL,Field Harvest,No comments
31922,67363,3,1,NULL,Field Harvest,No comments
31923,67364,3,1,NULL,Field Harvest,No comments
31924,67365,3,1,NULL,Field Harvest,No comments
31925,67366,3,1,NULL,Field Harvest,No comments
31926,67367,3,1,NULL,Field Harvest,No comments
31927,67368,3,1,NULL,Field Harvest,No comments
31928,67370,3,1,NULL,Field Harvest,No comments
31929,67371,3,1,NULL,Field Harvest,No comments
31930,67373,3,1,NULL,Field Harvest,No comments
31931,67374,3,1,NULL,Field Harvest,No comments
31932,67375,3,1,NULL,Field Harvest,No comments
31933,67376,3,1,NULL,Field Harvest,No comments
31934,67377,3,1,NULL,Field Harvest,No comments
31935,67378,3,1,NULL,Field Harvest,No comments
31936,67379,3,1,NULL,Field Harvest,No comments
31937,67380,3,1,NULL,Field Harvest,No comments
31938,67381,3,1,NULL,Field Harvest,No comments
31939,67382,3,1,NULL,Field Harvest,No comments
31940,67383,3,1,NULL,Field Harvest,No comments
31941,67384,3,1,NULL,Field Harvest,No comments
31942,67385,3,1,NULL,Field Harvest,No comments
31943,67386,3,1,NULL,Field Harvest,No comments
31944,67389,3,1,NULL,Field Harvest,No comments
31945,67390,3,1,NULL,Field Harvest,No comments
31946,67391,3,1,NULL,Field Harvest,No comments
31947,67392,3,1,NULL,Field Harvest,No comments
31948,67393,3,1,NULL,Field Harvest,No comments
31949,67394,3,1,NULL,Field Harvest,No comments
31950,67395,3,1,NULL,Field Harvest,No comments
31951,67396,3,1,NULL,Field Harvest,No comments
31952,67397,3,1,NULL,Field Harvest,No comments
31953,67398,3,1,NULL,Field Harvest,No comments
31954,67399,3,1,NULL,Field Harvest,No comments
31955,67400,3,1,NULL,Field Harvest,No comments
31956,67401,3,1,NULL,Field Harvest,No comments
31957,67402,3,1,NULL,Field Harvest,No comments
31958,67404,3,1,NULL,Field Harvest,No comments
31959,67405,3,1,NULL,Field Harvest,No comments
31960,67406,3,1,NULL,Field Harvest,No comments
31961,67407,3,1,NULL,Field Harvest,No comments
31962,67408,3,1,NULL,Field Harvest,No comments
31963,67409,3,1,NULL,Field Harvest,No comments
31964,67410,3,1,NULL,Field Harvest,No comments
31965,67411,3,1,NULL,Field Harvest,No comments
31966,67412,3,1,NULL,Field Harvest,No comments
31967,67413,3,1,NULL,Field Harvest,No comments
31968,67414,3,1,NULL,Field Harvest,No comments
31969,67416,3,1,NULL,Field Harvest,No comments
31970,67417,3,1,NULL,Field Harvest,No comments
31971,67419,3,1,NULL,Field Harvest,No comments
31972,67420,3,1,NULL,Field Harvest,No comments
31973,67421,3,1,NULL,Field Harvest,No comments
31974,67422,3,1,NULL,Field Harvest,No comments
31975,67424,3,1,NULL,Field Harvest,No comments
31976,67425,3,1,NULL,Field Harvest,No comments
31977,67426,3,1,NULL,Field Harvest,No comments
31978,67427,3,1,NULL,Field Harvest,No comments
31979,67428,3,1,NULL,Field Harvest,No comments
31980,67429,3,1,NULL,Field Harvest,No comments
31981,67430,3,1,NULL,Field Harvest,No comments
31982,67431,3,1,NULL,Field Harvest,No comments
31983,67432,3,1,NULL,Field Harvest,No comments
31984,67433,3,1,NULL,Field Harvest,No comments
31985,67434,3,1,NULL,Field Harvest,No comments
31986,67435,3,1,NULL,Field Harvest,No comments
31987,67436,3,1,NULL,Field Harvest,No comments
31988,67437,3,1,NULL,Field Harvest,No comments
31989,67438,72,1,NULL,Field Harvest,No comments
31990,67439,3,1,NULL,Field Harvest,No comments
31991,67440,3,1,NULL,Field Harvest,No comments
31992,67441,3,1,NULL,Field Harvest,No comments
31993,67442,3,1,NULL,Field Harvest,No comments
31994,67443,3,1,NULL,Field Harvest,No comments
31995,67444,3,1,NULL,Field Harvest,No comments
31996,67445,3,1,NULL,Field Harvest,No comments
31997,67447,3,1,NULL,Field Harvest,No comments
31998,67448,3,1,NULL,Field Harvest,No comments
31999,67449,3,1,NULL,Field Harvest,No comments
32000,67450,3,1,NULL,Field Harvest,No comments
32001,67451,3,1,NULL,Field Harvest,No comments
32002,67454,3,1,NULL,Field Harvest,No comments
32003,67455,3,1,NULL,Field Harvest,No comments
32004,67457,3,1,NULL,Field Harvest,No comments
32005,67458,3,1,NULL,Field Harvest,No comments
32006,67459,3,1,NULL,Field Harvest,No comments
32007,67460,3,1,NULL,Field Harvest,No comments
32008,67461,3,1,NULL,Field Harvest,No comments
32009,67462,3,1,NULL,Field Harvest,No comments
32010,67464,3,1,NULL,Field Harvest,No comments
32011,67466,3,1,NULL,Field Harvest,No comments
32012,67467,3,1,NULL,Field Harvest,No comments
32013,67468,3,1,NULL,Field Harvest,No comments
32014,67470,3,1,NULL,Field Harvest,No comments
32015,67471,3,1,NULL,Field Harvest,No comments
32016,67472,3,1,NULL,Field Harvest,No comments
32017,67473,3,1,NULL,Field Harvest,No comments
32018,67474,3,1,NULL,Field Harvest,No comments
32019,67475,3,1,NULL,Field Harvest,No comments
32020,67476,3,1,NULL,Field Harvest,No comments
32021,67477,3,1,NULL,Field Harvest,No comments
32022,67478,3,1,NULL,Field Harvest,No comments
32023,67479,3,1,NULL,Field Harvest,No comments
32024,67480,3,1,NULL,Field Harvest,No comments
32025,67481,3,1,NULL,Field Harvest,No comments
32026,67482,3,1,NULL,Field Harvest,No comments
32027,67483,3,1,NULL,Field Harvest,No comments
32028,67484,3,1,NULL,Field Harvest,No comments
32029,67485,3,1,NULL,Field Harvest,No comments
32030,67486,3,1,NULL,Field Harvest,No comments
32031,67487,3,1,NULL,Field Harvest,No comments
32032,67488,3,1,NULL,Field Harvest,No comments
32033,67489,3,1,NULL,Field Harvest,No comments
32034,67490,3,1,NULL,Field Harvest,No comments
32035,67491,3,1,NULL,Field Harvest,No comments
32036,67493,3,1,NULL,Field Harvest,No comments
32037,67494,3,1,NULL,Field Harvest,No comments
32038,67495,3,1,NULL,Field Harvest,No comments
32039,67496,3,1,NULL,Field Harvest,No comments
32040,67497,3,1,NULL,Field Harvest,No comments
32041,67498,3,1,NULL,Field Harvest,No comments
32042,67499,3,1,NULL,Field Harvest,No comments
32043,67500,3,1,NULL,Field Harvest,No comments
32044,67502,3,1,NULL,Field Harvest,No comments
32045,67503,3,1,NULL,Field Harvest,No comments
32046,67504,3,1,NULL,Field Harvest,No comments
32047,67505,3,1,NULL,Field Harvest,No comments
32048,67506,3,1,NULL,Field Harvest,No comments
32049,67507,3,1,NULL,Field Harvest,No comments
32050,67508,3,1,NULL,Field Harvest,No comments
32051,67509,3,1,NULL,Field Harvest,No comments
32052,67510,3,1,NULL,Field Harvest,No comments
32053,67511,3,1,NULL,Field Harvest,No comments
32054,67512,3,1,NULL,Field Harvest,No comments
32055,67513,3,1,NULL,Field Harvest,No comments
32056,67514,3,1,NULL,Field Harvest,No comments
32057,67515,3,1,NULL,Field Harvest,No comments
32058,67516,3,1,NULL,Field Harvest,No comments
32059,67517,3,1,NULL,Field Harvest,No comments
32060,67518,3,1,NULL,Field Harvest,No comments
32061,67519,3,1,NULL,Field Harvest,No comments
32062,67521,3,1,NULL,Field Harvest,No comments
32063,67522,3,1,NULL,Field Harvest,No comments
32064,67523,3,1,NULL,Field Harvest,No comments
32065,67524,3,1,NULL,Field Harvest,No comments
32066,67525,3,1,NULL,Field Harvest,No comments
32067,67526,3,1,NULL,Field Harvest,No comments
32068,67527,3,1,NULL,Field Harvest,No comments
32069,67528,3,1,NULL,Field Harvest,No comments
32070,67529,3,1,NULL,Field Harvest,No comments
32071,67530,3,1,NULL,Field Harvest,No comments
32072,67531,3,1,NULL,Field Harvest,No comments
32073,67532,3,1,NULL,Field Harvest,No comments
32074,67533,3,1,NULL,Field Harvest,No comments
32075,67534,3,1,NULL,Field Harvest,No comments
32076,67535,3,1,NULL,Field Harvest,No comments
32077,67536,3,1,NULL,Field Harvest,No comments
32078,67537,3,1,NULL,Field Harvest,No comments
32079,67538,3,1,NULL,Field Harvest,No comments
32080,67539,3,1,NULL,Field Harvest,No comments
32081,67540,3,1,NULL,Field Harvest,No comments
32082,67541,3,1,NULL,Field Harvest,No comments
32083,67542,3,1,NULL,Field Harvest,No comments
32084,67543,3,1,NULL,Field Harvest,No comments
32085,67544,3,1,NULL,Field Harvest,No comments
32086,67545,3,1,NULL,Field Harvest,No comments
32087,67546,3,1,NULL,Field Harvest,No comments
32088,67548,3,1,NULL,Field Harvest,No comments
32089,67549,3,1,NULL,Field Harvest,No comments
32090,67550,3,1,NULL,Field Harvest,No comments
32091,67551,3,1,NULL,Field Harvest,No comments
32092,67553,3,1,NULL,Field Harvest,No comments
32093,67554,3,1,NULL,Field Harvest,No comments
32094,67555,3,1,NULL,Field Harvest,No comments
32095,67556,3,1,NULL,Field Harvest,No comments
32096,67557,3,1,NULL,Field Harvest,No comments
32097,67558,3,1,NULL,Field Harvest,No comments
32098,67559,3,1,NULL,Field Harvest,No comments
32099,67560,3,1,NULL,Field Harvest,No comments
32100,67561,3,1,NULL,Field Harvest,No comments
32101,67562,3,1,NULL,Field Harvest,No comments
32102,67563,3,1,NULL,Field Harvest,No comments
32103,67564,3,1,NULL,Field Harvest,No comments
32104,67565,3,1,NULL,Field Harvest,No comments
32105,67566,3,1,NULL,Field Harvest,No comments
32106,67567,3,1,NULL,Field Harvest,No comments
32107,67568,3,1,NULL,Field Harvest,No comments
32108,67569,3,1,NULL,Field Harvest,No comments
32109,67571,3,1,NULL,Field Harvest,No comments
32110,67572,3,1,NULL,Field Harvest,No comments
32111,67573,3,1,NULL,Field Harvest,No comments
32112,67574,3,1,NULL,Field Harvest,No comments
32113,67575,3,1,NULL,Field Harvest,No comments
32114,67576,3,1,NULL,Field Harvest,No comments
32115,67577,3,1,NULL,Field Harvest,No comments
32116,67578,3,1,NULL,Field Harvest,No comments
32117,67579,3,1,NULL,Field Harvest,No comments
32118,67580,3,1,NULL,Field Harvest,No comments
32119,67581,3,1,NULL,Field Harvest,No comments
32120,67582,3,1,NULL,Field Harvest,No comments
32121,67583,3,1,NULL,Field Harvest,No comments
32122,67585,3,1,NULL,Field Harvest,No comments
32123,67586,3,1,NULL,Field Harvest,No comments
32124,67587,3,1,NULL,Field Harvest,No comments
32125,67588,3,1,NULL,Field Harvest,No comments
32126,67589,3,1,NULL,Field Harvest,No comments
32127,67590,3,1,NULL,Field Harvest,No comments
32128,67591,3,1,NULL,Field Harvest,No comments
32129,67592,3,1,NULL,Field Harvest,No comments
32130,67593,3,1,NULL,Field Harvest,No comments
32131,67594,3,1,NULL,Field Harvest,No comments
32132,67595,3,1,NULL,Field Harvest,No comments
32133,67596,3,1,NULL,Field Harvest,No comments
32134,67597,3,1,NULL,Field Harvest,No comments
32135,67598,3,1,NULL,Field Harvest,No comments
32136,67599,3,1,NULL,Field Harvest,No comments
32137,67601,3,1,NULL,Field Harvest,No comments
32138,67602,3,1,NULL,Field Harvest,No comments
32139,67603,3,1,NULL,Field Harvest,No comments
32140,67604,3,1,NULL,Field Harvest,No comments
32141,67605,3,1,NULL,Field Harvest,No comments
32142,67606,3,1,NULL,Field Harvest,No comments
32143,67607,3,1,NULL,Field Harvest,No comments
32144,67608,3,1,NULL,Field Harvest,No comments
32145,67609,3,1,NULL,Field Harvest,No comments
32146,67610,3,1,NULL,Field Harvest,No comments
32147,67611,3,1,NULL,Field Harvest,No comments
32148,67613,3,1,NULL,Field Harvest,No comments
32149,67614,3,1,NULL,Field Harvest,No comments
32150,67615,3,1,NULL,Field Harvest,No comments
32151,67616,3,1,NULL,Field Harvest,No comments
32152,67617,3,1,NULL,Field Harvest,No comments
32153,67618,3,1,NULL,Field Harvest,No comments
32154,67619,3,1,NULL,Field Harvest,No comments
32155,67620,3,1,NULL,Field Harvest,No comments
32156,67621,3,1,NULL,Field Harvest,No comments
32157,67622,3,1,NULL,Field Harvest,No comments
32158,67623,3,1,NULL,Field Harvest,No comments
32159,67624,3,1,NULL,Field Harvest,No comments
32160,67625,3,1,NULL,Field Harvest,No comments
32161,67626,3,1,NULL,Field Harvest,No comments
32162,67627,3,1,NULL,Field Harvest,No comments
32163,67628,3,1,NULL,Field Harvest,No comments
32164,67629,3,1,NULL,Field Harvest,No comments
32165,67630,3,1,NULL,Field Harvest,No comments
32166,67631,3,1,NULL,Field Harvest,No comments
32167,67632,3,1,NULL,Field Harvest,No comments
32168,67633,3,1,NULL,Field Harvest,No comments
32169,67634,3,1,NULL,Field Harvest,No comments
32170,67635,3,1,NULL,Field Harvest,No comments
32171,67636,3,1,NULL,Field Harvest,No comments
32172,67637,3,1,NULL,Field Harvest,No comments
32173,67638,3,1,NULL,Field Harvest,No comments
32174,67639,3,1,NULL,Field Harvest,No comments
32175,67640,3,1,NULL,Field Harvest,No comments
32176,67642,3,1,NULL,Field Harvest,No comments
32177,67643,3,1,NULL,Field Harvest,No comments
32178,67644,3,1,NULL,Field Harvest,No comments
32179,67645,3,1,NULL,Field Harvest,No comments
32180,67646,3,1,NULL,Field Harvest,No comments
32181,67647,3,1,NULL,Field Harvest,No comments
32182,67648,3,1,NULL,Field Harvest,No comments
32183,67649,3,1,NULL,Field Harvest,No comments
32184,67650,3,1,NULL,Field Harvest,No comments
32185,67651,3,1,NULL,Field Harvest,No comments
32186,67652,3,1,NULL,Field Harvest,No comments
32187,67653,3,1,NULL,Field Harvest,No comments
32188,67656,3,1,NULL,Field Harvest,No comments
32189,67657,3,1,NULL,Field Harvest,No comments
32190,67658,3,1,NULL,Field Harvest,No comments
32191,67659,3,1,NULL,Field Harvest,No comments
32192,67660,3,1,NULL,Field Harvest,No comments
32193,67661,3,1,NULL,Field Harvest,No comments
32194,67662,3,1,NULL,Field Harvest,No comments
32195,67663,3,1,NULL,Field Harvest,No comments
32196,67664,3,1,NULL,Field Harvest,No comments
32197,67665,3,1,NULL,Field Harvest,No comments
32198,67666,3,1,NULL,Field Harvest,No comments
32199,67668,3,1,NULL,Field Harvest,No comments
32200,67669,3,1,NULL,Field Harvest,No comments
32201,67670,3,1,NULL,Field Harvest,No comments
32202,67671,3,1,NULL,Field Harvest,No comments
32203,67672,3,1,NULL,Field Harvest,No comments
32204,67673,3,1,NULL,Field Harvest,No comments
32205,67674,3,1,NULL,Field Harvest,No comments
32206,67675,3,1,NULL,Field Harvest,No comments
32207,67676,3,1,NULL,Field Harvest,No comments
32208,67677,3,1,NULL,Field Harvest,No comments
32209,67678,3,1,NULL,Field Harvest,No comments
32210,67679,3,1,NULL,Field Harvest,No comments
32211,67680,3,1,NULL,Field Harvest,No comments
32212,67681,3,1,NULL,Field Harvest,No comments
32213,67684,72,1,NULL,Field Harvest,No comments
32214,67685,72,1,NULL,Field Harvest,No comments
32215,67686,72,1,NULL,Field Harvest,No comments
32216,67687,72,1,NULL,Field Harvest,No comments
32217,67688,72,1,NULL,Field Harvest,No comments
32218,67689,72,1,NULL,Field Harvest,No comments
32219,67691,72,1,NULL,Field Harvest,No comments
32220,67692,72,1,NULL,Field Harvest,No comments
32221,67693,72,1,NULL,Field Harvest,No comments
32222,67694,72,1,NULL,Field Harvest,No comments
32223,67695,3,1,NULL,Field Harvest,No comments
32224,67696,72,1,NULL,Field Harvest,No comments
32225,67697,72,1,NULL,Field Harvest,No comments
32226,67698,72,1,NULL,Field Harvest,No comments
32227,67699,72,1,NULL,Field Harvest,No comments
32228,67700,72,1,NULL,Field Harvest,No comments
32229,67701,72,1,NULL,Field Harvest,No comments
32230,67702,72,1,NULL,Field Harvest,No comments
32231,67703,72,1,NULL,Field Harvest,No comments
32232,67704,72,1,NULL,Field Harvest,No comments
32233,67705,72,1,NULL,Field Harvest,No comments
32234,67706,72,1,NULL,Field Harvest,No comments
32235,67707,72,1,NULL,Field Harvest,No comments
32236,67708,72,1,NULL,Field Harvest,No comments
32237,67709,72,1,NULL,Field Harvest,No comments
32238,67710,72,1,NULL,Field Harvest,No comments
32239,67711,72,1,NULL,Field Harvest,No comments
32240,67713,72,1,NULL,Field Harvest,No comments
32241,67714,72,1,NULL,Field Harvest,No comments
32242,67715,3,1,NULL,Field Harvest,No comments
32243,67716,72,1,NULL,Field Harvest,No comments
32244,67717,72,1,NULL,Field Harvest,No comments
32245,67718,72,1,NULL,Field Harvest,No comments
32246,67719,72,1,NULL,Field Harvest,No comments
32247,67720,72,1,NULL,Field Harvest,No comments
32248,67721,72,1,NULL,Field Harvest,No comments
32249,67722,72,1,NULL,Field Harvest,No comments
32250,67723,72,1,NULL,Field Harvest,No comments
32251,67724,72,1,NULL,Field Harvest,No comments
32252,67725,72,1,NULL,Field Harvest,No comments
32253,67726,3,1,NULL,Field Harvest,No comments
32254,67728,72,1,NULL,Field Harvest,No comments
32255,67729,72,1,NULL,Field Harvest,No comments
32256,67730,72,1,NULL,Field Harvest,No comments
32257,67731,72,1,NULL,Field Harvest,No comments
32258,67732,72,1,NULL,Field Harvest,No comments
32259,67733,72,1,NULL,Field Harvest,No comments
32260,67734,72,1,NULL,Field Harvest,No comments
32261,67735,72,1,NULL,Field Harvest,No comments
32262,67736,72,1,NULL,Field Harvest,No comments
32263,67737,72,1,NULL,Field Harvest,No comments
32264,67738,72,1,NULL,Field Harvest,No comments
32265,67739,72,1,NULL,Field Harvest,No comments
32266,67740,72,1,NULL,Field Harvest,No comments
32267,67741,72,1,NULL,Field Harvest,No comments
32268,67742,72,1,NULL,Field Harvest,No comments
32269,67743,72,1,NULL,Field Harvest,No comments
32270,67744,72,1,NULL,Field Harvest,No comments
32271,67745,72,1,NULL,Field Harvest,No comments
32272,67746,72,1,NULL,Field Harvest,No comments
32273,67747,72,1,NULL,Field Harvest,No comments
32274,67748,72,1,NULL,Field Harvest,No comments
32275,67749,72,1,NULL,Field Harvest,No comments
32276,67750,72,1,NULL,Field Harvest,No comments
32277,67751,72,1,NULL,Field Harvest,No comments
32278,67752,72,1,NULL,Field Harvest,No comments
32279,67753,72,1,NULL,Field Harvest,No comments
32280,67754,72,1,NULL,Field Harvest,No comments
32281,67756,72,1,NULL,Field Harvest,No comments
32282,67757,72,1,NULL,Field Harvest,No comments
32283,67758,72,1,NULL,Field Harvest,No comments
32284,67759,3,1,NULL,Field Harvest,No comments
32285,67760,72,1,NULL,Field Harvest,No comments
32286,67761,72,1,NULL,Field Harvest,No comments
32287,67763,72,1,NULL,Field Harvest,No comments
32288,67764,3,1,NULL,Field Harvest,No comments
32289,67765,72,1,NULL,Field Harvest,No comments
32290,67766,72,1,NULL,Field Harvest,No comments
32291,67767,72,1,NULL,Field Harvest,No comments
32292,67768,72,1,NULL,Field Harvest,No comments
32293,67769,72,1,NULL,Field Harvest,No comments
32294,67770,72,1,NULL,Field Harvest,No comments
32295,67771,72,1,NULL,Field Harvest,No comments
32296,67772,72,1,NULL,Field Harvest,No comments
32297,67773,72,1,NULL,Field Harvest,No comments
32298,67774,72,1,NULL,Field Harvest,No comments
32299,67775,72,1,NULL,Field Harvest,No comments
32300,67776,72,1,NULL,Field Harvest,No comments
32301,67777,72,1,NULL,Field Harvest,No comments
32302,67778,72,1,NULL,Field Harvest,No comments
32303,67779,72,1,NULL,Field Harvest,No comments
32304,67780,3,1,NULL,Field Harvest,No comments
32305,67781,72,1,NULL,Field Harvest,No comments
32306,67782,72,1,NULL,Field Harvest,No comments
32307,67783,72,1,NULL,Field Harvest,No comments
32308,67784,72,1,NULL,Field Harvest,No comments
32309,67786,72,1,NULL,Field Harvest,No comments
32310,67787,72,1,NULL,Field Harvest,No comments
32311,67788,72,1,NULL,Field Harvest,No comments
32312,67789,72,1,NULL,Field Harvest,No comments
32313,67790,72,1,NULL,Field Harvest,No comments
32314,67791,72,1,NULL,Field Harvest,No comments
32315,67792,72,1,NULL,Field Harvest,No comments
32316,67793,72,1,NULL,Field Harvest,No comments
32317,67794,72,1,NULL,Field Harvest,No comments
32318,67795,72,1,NULL,Field Harvest,No comments
32319,67796,72,1,NULL,Field Harvest,No comments
32320,67797,72,1,NULL,Field Harvest,No comments
32321,67798,72,1,NULL,Field Harvest,No comments
32322,67799,72,1,NULL,Field Harvest,No comments
32323,67800,72,1,NULL,Field Harvest,No comments
32324,67801,72,1,NULL,Field Harvest,No comments
32325,67802,72,1,NULL,Field Harvest,No comments
32326,67803,3,1,NULL,Field Harvest,No comments
32327,67804,72,1,NULL,Field Harvest,No comments
32328,67805,72,1,NULL,Field Harvest,No comments
32329,67807,72,1,NULL,Field Harvest,No comments
32330,67808,72,1,NULL,Field Harvest,No comments
32331,67809,72,1,NULL,Field Harvest,No comments
32332,67810,72,1,NULL,Field Harvest,No comments
32333,67811,72,1,NULL,Field Harvest,No comments
32334,67812,72,1,NULL,Field Harvest,No comments
32335,67813,72,1,NULL,Field Harvest,No comments
32336,67814,72,1,NULL,Field Harvest,No comments
32337,67815,72,1,NULL,Field Harvest,No comments
32338,67816,72,1,NULL,Field Harvest,No comments
32339,67817,72,1,NULL,Field Harvest,No comments
32340,67818,72,1,NULL,Field Harvest,No comments
32341,67819,72,1,NULL,Field Harvest,No comments
32342,67820,72,1,NULL,Field Harvest,No comments
32343,67821,72,1,NULL,Field Harvest,No comments
32344,67822,72,1,NULL,Field Harvest,No comments
32345,67823,72,1,NULL,Field Harvest,No comments
32346,67824,72,1,NULL,Field Harvest,No comments
32347,67826,72,1,NULL,Field Harvest,No comments
32348,67827,72,1,NULL,Field Harvest,No comments
32349,67828,72,1,NULL,Field Harvest,No comments
32350,67829,72,1,NULL,Field Harvest,No comments
32351,67830,72,1,NULL,Field Harvest,No comments
32352,67831,72,1,NULL,Field Harvest,No comments
32353,67832,3,1,NULL,Field Harvest,No comments
32354,67833,72,1,NULL,Field Harvest,No comments
32355,67834,72,1,NULL,Field Harvest,No comments
32356,67835,72,1,NULL,Field Harvest,No comments
32357,67836,72,1,NULL,Field Harvest,No comments
32358,67837,72,1,NULL,Field Harvest,No comments
32359,67838,72,1,NULL,Field Harvest,No comments
32360,67839,72,1,NULL,Field Harvest,No comments
32361,67840,72,1,NULL,Field Harvest,No comments
32362,67841,72,1,NULL,Field Harvest,No comments
32363,67843,72,1,NULL,Field Harvest,No comments
32364,67844,72,1,NULL,Field Harvest,No comments
32365,67845,72,1,NULL,Field Harvest,No comments
32366,67846,72,1,NULL,Field Harvest,No comments
32367,67847,72,1,NULL,Field Harvest,No comments
32368,67848,72,1,NULL,Field Harvest,No comments
32369,67849,3,1,NULL,Field Harvest,No comments
32370,67850,72,1,NULL,Field Harvest,No comments
32371,67851,72,1,NULL,Field Harvest,No comments
32372,67852,72,1,NULL,Field Harvest,No comments
32373,67853,72,1,NULL,Field Harvest,No comments
32374,67854,72,1,NULL,Field Harvest,No comments
32375,67855,72,1,NULL,Field Harvest,No comments
32376,67856,72,1,NULL,Field Harvest,No comments
32377,67857,72,1,NULL,Field Harvest,No comments
32378,67858,72,1,NULL,Field Harvest,No comments
32379,67859,72,1,NULL,Field Harvest,No comments
32380,67860,3,1,NULL,Field Harvest,No comments
32381,67861,72,1,NULL,Field Harvest,No comments
32382,67862,72,1,NULL,Field Harvest,No comments
32383,67863,72,1,NULL,Field Harvest,No comments
32384,67864,72,1,NULL,Field Harvest,No comments
32385,67865,72,1,NULL,Field Harvest,No comments
32386,67866,72,1,NULL,Field Harvest,No comments
32387,67867,72,1,NULL,Field Harvest,No comments
32388,67868,72,1,NULL,Field Harvest,No comments
32389,67869,72,1,NULL,Field Harvest,No comments
32390,67871,72,1,NULL,Field Harvest,No comments
32391,67872,72,1,NULL,Field Harvest,No comments
32392,67873,72,1,NULL,Field Harvest,No comments
32393,67874,72,1,NULL,Field Harvest,No comments
32394,67875,72,1,NULL,Field Harvest,No comments
32395,67876,72,1,NULL,Field Harvest,No comments
32396,67877,72,1,NULL,Field Harvest,No comments
32397,67878,72,1,NULL,Field Harvest,No comments
32398,67879,72,1,NULL,Field Harvest,No comments
32399,67880,72,1,NULL,Field Harvest,No comments
32400,67881,72,1,NULL,Field Harvest,No comments
32401,67882,72,1,NULL,Field Harvest,No comments
32402,67883,3,1,NULL,Field Harvest,No comments
32403,67884,72,1,NULL,Field Harvest,No comments
32404,67885,72,1,NULL,Field Harvest,No comments
32405,67887,72,1,NULL,Field Harvest,No comments
32406,67888,72,1,NULL,Field Harvest,No comments
32407,67889,72,1,NULL,Field Harvest,No comments
32408,67890,72,1,NULL,Field Harvest,No comments
32409,67891,72,1,NULL,Field Harvest,No comments
32410,67892,72,1,NULL,Field Harvest,No comments
32411,67893,72,1,NULL,Field Harvest,No comments
32412,67894,72,1,NULL,Field Harvest,No comments
32413,67895,72,1,NULL,Field Harvest,No comments
32414,67896,72,1,NULL,Field Harvest,No comments
32415,67897,72,1,NULL,Field Harvest,No comments
32416,67898,72,1,NULL,Field Harvest,No comments
32417,67899,72,1,NULL,Field Harvest,No comments
32418,67901,72,1,NULL,Field Harvest,No comments
32419,67902,72,1,NULL,Field Harvest,No comments
32420,67903,72,1,NULL,Field Harvest,No comments
32421,67904,72,1,NULL,Field Harvest,No comments
32422,67905,3,1,NULL,Field Harvest,No comments
32423,67906,72,1,NULL,Field Harvest,No comments
32424,67907,72,1,NULL,Field Harvest,No comments
32425,67908,72,1,NULL,Field Harvest,No comments
32426,67909,72,1,NULL,Field Harvest,No comments
32427,67910,72,1,NULL,Field Harvest,No comments
32428,67911,72,1,NULL,Field Harvest,No comments
32429,67912,72,1,NULL,Field Harvest,No comments
32430,67913,72,1,NULL,Field Harvest,No comments
32431,67914,72,1,NULL,Field Harvest,No comments
32432,67915,72,1,NULL,Field Harvest,No comments
32433,67916,72,1,NULL,Field Harvest,No comments
32434,67917,72,1,NULL,Field Harvest,No comments
32435,67918,72,1,NULL,Field Harvest,No comments
32436,67919,72,1,NULL,Field Harvest,No comments
32437,67920,72,1,NULL,Field Harvest,No comments
32438,67921,3,1,NULL,Field Harvest,No comments
32439,67923,72,1,NULL,Field Harvest,No comments
32440,67924,72,1,NULL,Field Harvest,No comments
32441,67925,72,1,NULL,Field Harvest,No comments
32442,67926,72,1,NULL,Field Harvest,No comments
32443,67927,72,1,NULL,Field Harvest,No comments
32444,67928,72,1,NULL,Field Harvest,No comments
32445,67930,72,1,NULL,Field Harvest,No comments
32446,67931,72,1,NULL,Field Harvest,No comments
32447,67932,72,1,NULL,Field Harvest,No comments
32448,67933,72,1,NULL,Field Harvest,No comments
32449,67934,72,1,NULL,Field Harvest,No comments
32450,67935,72,1,NULL,Field Harvest,No comments
32451,67936,72,1,NULL,Field Harvest,No comments
32452,67937,72,1,NULL,Field Harvest,No comments
32453,67938,72,1,NULL,Field Harvest,No comments
32454,67939,72,1,NULL,Field Harvest,No comments
32455,67940,72,1,NULL,Field Harvest,No comments
32456,67941,3,1,NULL,Field Harvest,No comments
32457,67942,72,1,NULL,Field Harvest,No comments
32458,67943,72,1,NULL,Field Harvest,No comments
32459,67944,72,1,NULL,Field Harvest,No comments
32460,67945,72,1,NULL,Field Harvest,No comments
32461,67946,72,1,NULL,Field Harvest,No comments
32462,67947,72,1,NULL,Field Harvest,No comments
32463,67948,72,1,NULL,Field Harvest,No comments
32464,67949,72,1,NULL,Field Harvest,No comments
32465,67950,72,1,NULL,Field Harvest,No comments
32466,67951,72,1,NULL,Field Harvest,No comments
32467,67952,72,1,NULL,Field Harvest,No comments
32468,67953,72,1,NULL,Field Harvest,No comments
32469,67954,72,1,NULL,Field Harvest,No comments
32470,67955,72,1,NULL,Field Harvest,No comments
32471,67956,72,1,NULL,Field Harvest,No comments
32472,67957,72,1,NULL,Field Harvest,No comments
32473,67958,72,1,NULL,Field Harvest,No comments
32474,67960,72,1,NULL,Field Harvest,No comments
32475,67961,72,1,NULL,Field Harvest,No comments
32476,67962,72,1,NULL,Field Harvest,No comments
32477,67963,72,1,NULL,Field Harvest,No comments
32478,67964,72,1,NULL,Field Harvest,No comments
32479,67965,72,1,NULL,Field Harvest,No comments
